Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_C13,rel_flux_C14,rel_flux_C15,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_err_C13,rel_flux_err_C14,rel_flux_err_C15,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,rel_flux_SNR_C13,rel_flux_SNR_C14,rel_flux_SNR_C15,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12,X(IJ)_C13,Y(IJ)_C13,X(FITS)_C13,Y(FITS)_C13,Source-Sky_C13,Source_Error_C13,Source_SNR_C13,Peak_C13,Mean_C13,Sky/Pixel_C13,FWHM_C13,Width_C13,X-Width_C13,Y-Width_C13,Angle_C13,Roundness_C13,X(IJ)_C14,Y(IJ)_C14,X(FITS)_C14,Y(FITS)_C14,Source-Sky_C14,Source_Error_C14,Source_SNR_C14,Peak_C14,Mean_C14,Sky/Pixel_C14,FWHM_C14,Width_C14,X-Width_C14,Y-Width_C14,Angle_C14,Roundness_C14,X(IJ)_C15,Y(IJ)_C15,X(FITS)_C15,Y(FITS)_C15,Source-Sky_C15,Source_Error_C15,Source_SNR_C15,Peak_C15,Mean_C15,Sky/Pixel_C15,FWHM_C15,Width_C15,X-Width_C15,Y-Width_C15,Angle_C15,Roundness_C15,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7,N_Src_Pixels_C8,N_Sky_Pixels_C8,N_Src_Pixels_C9,N_Sky_Pixels_C9,N_Src_Pixels_C10,N_Sky_Pixels_C10,N_Src_Pixels_C11,N_Sky_Pixels_C11,N_Src_Pixels_C12,N_Sky_Pixels_C12,N_Src_Pixels_C13,N_Sky_Pixels_C13,N_Src_Pixels_C14,N_Sky_Pixels_C14,N_Src_Pixels_C15,N_Sky_Pixels_C15
TOI-1516b-0001_R_out.fit,1,0,59846.5798,2459846.58,2459846.579,2459846.582,2459846.583,1.147528378,60.5821512,-29.96875,60,22.67694444,69.48277778,9.9599522,25,40,60,0.089396614,0.028080842,0.730390973,0.03671355,0.078828058,0.028504207,0.019545307,0.050393592,0.047644596,0.020413685,0.044049216,0.062134152,0.148202185,0.045232563,0.008803077,0.000149653,0.000119259,0.000700098,0.000124687,0.00015272,0.000119103,0.000112867,0.000132918,0.00013168,0.000114297,0.000129643,0.000141043,0.000198564,0.000129963,0.000106446,597.3605718,235.4616768,1043.270054,294.4462874,516.1614497,239.3250119,173.1713264,379.1320072,361.8219631,178.6027513,339.7728266,440.5325232,746.3687152,348.0427296,82.69984449,5443174.342,2751.970906,1672.235798,1182.87663,1672.735798,864.6233705,486601.3554,1963.495408,776.5471597,626.6217696,3960.968994,247.8240353,100.5862797,5151,9.896818319,14.93400801,16.35856713,13.50944888,359.1106459,0.964221758,1415.41385,1119.384795,1415.91385,928.1152055,148674.0279,626.9154177,237.1516535,1350.119263,75.71906065,101.6727869,9.675881527,14.6827094,15.91861829,13.44680051,1.614562453,0.971967093,2304.088181,745.8080303,2304.588181,1301.69197,2297541.691,1317.453507,1743.926202,17554.10938,1170.128375,103.0476098,10.15810373,15.15757242,16.43350542,13.88163941,359.7506701,0.972051643,2262.068532,1006.397905,2262.568532,1041.102095,192761.3002,647.2498464,297.8159073,1627.605469,98.17252407,100.7374243,9.705571132,14.66113129,15.89312224,13.42914034,2.790556626,0.971883864,2307.677395,1089.139997,2308.177395,958.3600035,397723.1205,741.680922,536.2455858,3285.695801,202.558722,101.3670816,9.723971955,15.00796601,16.35883699,13.65709503,1.709304015,0.967997622,2074.919221,1644.797957,2075.419221,402.7020429,150853.4129,625.6828441,241.1020445,1274.980469,76.82901231,99.81499023,9.885753043,14.80229294,16.09511773,13.50946814,354.8279689,0.968946277,2462.613808,1668.452214,2463.113808,379.0477855,104348.982,600.28577,173.8321766,913.8712769,53.14450013,98.84084106,9.966597865,15.42032091,16.45389831,14.38674351,346.305503,0.977409082,660.833696,1953.935452,661.333696,93.56454827,261141.2584,675.5398252,386.566785,1943.892578,132.9981508,98.73600865,10.32728421,15.79365659,17.42428712,14.16302606,355.8553732,0.957369753,853.931605,1102.78668,854.431605,944.7133201,247543.7222,672.240812,368.2366762,2015.912964,126.0729825,101.6194422,10.08026662,15.09411756,16.52713548,13.66109964,358.1800106,0.964444407,774.6300634,1014.321361,775.1300634,1033.178639,108892.3535,607.2230915,179.3284133,952.3505859,55.45842024,102.3501099,9.871696978,14.69643736,16.45819964,12.93467509,358.3575345,0.94395129,1155.133851,77.00328929,1155.633851,1970.496711,229651.5878,665.5840484,345.0376979,1873.840088,116.9605932,102.1677572,10.06321838,15.17470726,16.55302703,13.79638748,359.0848402,0.967504289,1740.304172,85.11717269,1740.804172,1962.382827,318422.1315,703.6550698,452.5258826,2546.434326,162.1710599,101.5698335,9.98631925,14.97851752,16.33725813,13.61977691,1.400366316,0.967542475,2584.348063,502.3446795,2584.848063,1545.155321,702568.1884,857.8445828,818.9923938,5438.390625,357.8150401,101.2300528,10.11540348,15.26047809,16.50242701,14.01852918,0.046842518,0.973854411,1955.60725,1305.899976,1956.10725,741.6000237,235554.0141,665.9320845,353.7207766,2001.951416,119.9666743,99.89756764,9.801003257,14.9988298,16.36466425,13.63299535,356.8824137,0.966984204,1033.545076,731.5203958,1034.045076,1315.979604,47498.5511,573.859826,82.770302,481.5860596,24.19081343,102.161479,10.14139326,14.87665548,16.70949511,13.04381585,4.757174413,0.939431858,1963.495408,5191,1963.495408,5366,1963.495408,5195,1963.495408,5072,1963.495408,5176,1963.495408,5203,1963.495408,5322,1963.495408,5375,1963.495408,5228,1963.495408,5285,1963.495408,5443,1963.495408,5358,1963.495408,5246,1963.495408,5274
TOI-1516b-0002_R_out.fit,2,0,59846.58065,2459846.581,2459846.58,2459846.583,2459846.583,1.146876343,60.64017061,-29.96875,60,22.67666667,69.48361111,8.97331708,25,40,60,0.08975029,0.02809784,0.731733034,0.036632889,0.078771943,0.028540913,0.019812558,0.04991458,0.047880162,0.020380859,0.043776169,0.061752736,0.148673848,0.045153574,0.008724065,0.000138849,0.000105995,0.000652526,0.000111634,0.000140679,0.000106323,0.000100006,0.00012038,0.000119426,0.000100431,0.00011691,0.000129064,0.000186836,0.000117503,0.000092153,646.3875723,265.0871473,1121.384931,328.1511121,559.9408949,268.4353178,198.1140111,414.6422648,400.9187618,202.934348,374.4445734,478.4645808,795.7453329,384.2749795,94.66982647,5476262.977,2550.307635,1672.563765,1182.426836,1673.063765,865.0731638,491496.1918,1963.495408,725.1050509,677.8275661,4913.062988,250.316955,54.22817287,5302,8.624525832,13.89349164,15.15252459,12.63445869,357.4195237,0.967421125,1415.644282,1118.98158,1416.144282,928.5184201,149665.8736,560.2465074,267.1428944,1561.390137,76.22420349,54.51859633,8.58048231,13.77730626,15.00404881,12.55056371,359.8410745,0.968782916,2304.586223,745.2605463,2305.086223,1302.239454,2313960.895,1291.992281,1791.002106,21611.21289,1178.490607,57.18261718,8.93850957,14.11715067,15.1808619,13.05343945,358.5200268,0.977485851,2262.361021,1005.95773,2262.861021,1041.54227,193522.063,582.678516,332.1249328,1896.625244,98.55997735,54.70904346,8.993620747,13.84571559,15.08569958,12.60573161,0.823133664,0.968400428,2308.028077,1088.665066,2308.528077,958.8349339,399876.8033,687.4386867,581.6908635,3792.011475,203.6555836,55.73323378,9.143649423,14.08318407,15.18597227,12.98039587,357.5847933,0.975598121,2075.267195,1644.290424,2075.767195,403.2095765,151960.4575,561.6268942,270.5719029,1585.501465,77.39282548,54.45506167,8.759112317,14.12517267,15.17544602,13.07489931,354.623115,0.977339063,2462.955039,1668.004736,2463.455039,379.4952643,106390.9014,534.7411439,198.9577623,1032.937622,54.18444115,54.66722521,9.215751648,14.74911364,15.93710894,13.56111834,355.2641242,0.973669226,661.243507,1953.419954,661.743507,94.08004582,260350.0995,615.6188233,422.907958,2356.405029,132.5952168,53.45421581,9.227962117,14.56557837,16.08066417,13.05049258,355.2484761,0.956455446,854.3875802,1102.2792,854.8875802,945.2207997,250223.6135,612.7664859,408.3506838,2407.496826,127.4378399,54.07013323,8.977014022,14.11158887,15.45378035,12.76939739,354.4018989,0.963067806,774.9295146,1013.826062,775.4295146,1033.673938,109381.6535,536.5996269,203.8422094,1090.099487,55.70761868,54.43736568,9.079632143,14.16620482,15.28315769,13.04925195,0.321789874,0.975436267,1155.378394,76.53245939,1155.878394,1970.967541,229675.5013,603.7094339,380.440471,2140.702393,116.9727723,54.81488331,9.338675169,14.11443307,15.34946647,12.87939967,358.0154418,0.969692417,1740.640488,84.55866458,1741.140488,1962.941335,318505.6267,648.0218351,491.504467,3052.229248,162.2135837,55.00468721,9.05979805,14.01433878,15.02621604,13.00246152,2.255816468,0.979234155,2584.740069,501.826386,2585.240069,1545.673614,708797.444,815.061919,869.6240463,6630.200195,360.987574,55.66617485,8.975555898,14.30192479,15.37123035,13.23261923,0.363715667,0.977884195,1956.091093,1305.408765,1956.591093,742.091235,236589.9625,605.4312023,390.7792688,2367.796875,120.4942785,53.91198145,8.740416878,13.89781808,15.24385505,12.55178111,355.9842355,0.96243938,1033.713501,731.0884648,1034.213501,1316.411535,47362.08157,499.8110194,94.75997875,525.2297363,24.12131007,54.43767294,8.945050071,13.57200855,14.29731079,12.84670631,4.018940702,0.98841468,1963.495408,5192,1963.495408,5350,1963.495408,5378,1963.495408,5170,1963.495408,5173,1963.495408,5291,1963.495408,5396,1963.495408,5234,1963.495408,5246,1963.495408,5185,1963.495408,5217,1963.495408,5274,1963.495408,5247,1963.495408,5191
TOI-1516b-0003_R_out.fit,3,0,59846.58148,2459846.581,2459846.581,2459846.583,2459846.584,1.146249132,60.69614225,-29.96875,60,22.67666667,69.48416667,9.219516639,25,40,60,0.088985753,0.028413349,0.727874406,0.036492196,0.07838376,0.028760023,0.019683975,0.049998071,0.048184208,0.02064172,0.043960018,0.06219563,0.148405841,0.045403602,0.008909511,0.00013881,0.000106233,0.000648641,0.000111753,0.000140604,0.00010638,0.000099901,0.000120584,0.000119572,0.000100816,0.000116941,0.000129431,0.000186459,0.000117455,0.000091761,641.0629977,267.4631716,1122.152438,326.5443484,557.4807726,270.3524235,197.0351247,414.6327717,402.9710581,204.7465433,375.9159481,480.530762,795.9177269,386.5625494,97.09503029,5480861.21,2551.776201,1672.755749,1184.890462,1673.255749,862.6095378,487718.5616,1963.495408,726.1197748,671.6778396,4519.571289,248.3930237,55.049933,5092,8.990202409,14.14896036,15.33421213,12.9637086,357.3341994,0.97207943,1415.815342,1121.385631,1416.315342,926.1143689,151427.0745,561.7254753,269.5748745,1473.107178,77.12117575,54.57122193,8.994253301,14.24348777,15.35503415,13.1319414,2.692184095,0.975719938,2304.68021,747.631833,2305.18021,1299.868167,2308835.979,1290.858934,1788.604408,20613.23828,1175.880509,57.55321777,9.341632576,14.3758411,15.3992189,13.35246331,1.15119747,0.979900912,2262.48408,1008.402263,2262.98408,1039.097737,192966.8788,583.9420944,330.4555034,1873.431641,98.27722435,55.69121846,9.163627172,13.93936843,14.98227915,12.8964577,3.138195328,0.977590021,2308.155552,1091.114137,2308.655552,956.385863,398383.6978,688.1686144,578.904195,3769.799561,202.8951512,55.94231626,9.100880752,14.27188861,15.32672595,13.21705126,2.52306814,0.978217427,2075.362551,1646.758805,2075.862551,400.7411948,153222.9971,562.2136896,272.5351586,1523.560791,78.03583161,54.15600957,9.045178,14.42791278,15.73184724,13.12397832,353.3789688,0.966076054,2463.02694,1670.428142,2463.52694,377.0718579,105802.5213,534.722089,197.8645047,982.2172241,53.88478161,54.81345102,9.421327934,14.65021213,15.80398726,13.496437,356.6627334,0.975160042,661.4824632,1955.932188,661.9824632,91.56781185,260983.799,617.1394418,422.8927555,2207.536865,132.9179574,53.77783753,9.725806072,14.92032381,16.23185208,13.60879553,354.4500376,0.968393538,854.7341068,1104.742603,855.2341068,942.757397,251950.9011,613.7370172,410.519317,2313.773193,128.3175402,54.47864733,9.203706286,14.41186267,15.64565152,13.17807383,354.953673,0.970193929,775.3642829,1016.210467,775.8642829,1031.289533,110846.3444,538.929589,205.6787133,1046.229004,56.45357965,55.07215807,9.362883179,14.4583921,15.16294649,13.75383772,1.831658648,0.99050783,1155.573059,78.9920675,1156.073059,1968.507933,230793.0869,604.197747,381.9827002,2113.361816,117.5419539,55.07348287,9.125832885,14.27351854,15.3551761,13.19186099,0.950604296,0.97726568,1740.751891,87.04346161,1741.251891,1960.456538,320925.4532,649.9827183,493.7445938,2926.318115,163.4459912,55.88328277,9.128890505,14.46951806,15.36236255,13.57667358,1.719414842,0.984830615,2584.81265,504.304369,2585.31265,1543.195631,708279.0681,814.3067728,869.7939054,6287.789551,360.7235673,55.85745831,9.300482056,14.57583578,15.66102232,13.49064924,359.1153001,0.978050995,1956.089113,1307.909262,1956.589113,739.5907376,238042.8393,605.4206526,393.1858589,2276.291016,121.2342225,54.35710573,9.206745834,14.1646959,15.44513678,12.88425501,357.8635807,0.967661996,1033.97747,733.5209756,1034.47747,1313.979024,48400.56949,497.9876214,97.19231444,535.1098022,24.65020762,54.69212565,9.181300622,14.1486459,16.00230211,12.2949897,355.2118328,0.931751146,1963.495408,5152,1963.495408,5381,1963.495408,5362,1963.495408,5040,1963.495408,5141,1963.495408,5282,1963.495408,5310,1963.495408,5285,1963.495408,5201,1963.495408,5232,1963.495408,5256,1963.495408,5384,1963.495408,5398,1963.495408,5452
TOI-1516b-0004_R_out.fit,4,0,59846.58231,2459846.582,2459846.582,2459846.584,2459846.585,1.145626072,60.75190081,-29.9375,60,22.67666667,69.48416667,9.722911147,25,40,60,0.089180018,0.027905169,0.729211419,0.03667297,0.079186286,0.028999321,0.019493043,0.049892963,0.047772607,0.020378818,0.043956462,0.062140569,0.148289998,0.045535929,0.008781718,0.000138444,0.000106171,0.00064954,0.000111774,0.000140913,0.00010668,0.00009971,0.000120148,0.000118991,0.000100346,0.000116872,0.000129448,0.000186389,0.000117676,0.000091736,644.1611306,262.832631,1122.658145,328.0994115,561.9508204,271.8353228,195.4965828,415.2622142,401.4813689,203.0859273,376.1091966,480.0420432,795.5940448,386.9590513,95.72826718,5491937.519,2555.542572,1671.988179,1181.883603,1672.488179,865.6163971,489771.0844,1963.495408,725.3636746,675.2076256,4282.844238,249.438365,54.90492228,5274,9.609127361,14.67177466,15.74607883,13.59747049,358.3978975,0.978715491,1415.083738,1118.467432,1415.583738,929.0325676,149092.9802,562.97326,264.8313709,1345.330688,75.93243129,55.17645011,9.348020584,14.34427909,15.1855145,13.50304368,8.003887586,0.985212121,2303.932214,744.7118624,2304.432214,1302.788138,2315959.464,1293.055839,1791.074595,18845.58984,1179.508469,58.39055759,9.842025859,14.81889987,15.72799218,13.90980757,0.331180824,0.985056947,2261.832064,1005.379189,2262.332064,1042.120811,194280.807,585.0700076,332.0642051,1702.9729,98.94640248,55.64963244,9.46825231,14.77375089,15.82328243,13.72421934,3.083716511,0.979781973,2307.532047,1088.107826,2308.032047,959.3921736,402975.9668,690.1234143,583.9186998,3368.458984,205.2339746,55.82453072,9.543427445,14.88242861,15.8417047,13.92315252,2.140803292,0.983426056,2074.657447,1643.761412,2075.157447,403.7385879,154774.1133,564.7610819,274.0523706,1320.644043,78.82580863,54.87242197,9.610375987,15.48780318,16.03145049,14.94415587,339.8349394,0.991540176,2462.387648,1667.437617,2462.887648,380.062383,105007.6539,534.9195789,196.3054973,892.5391846,53.479959,54.86841754,10.07349379,14.75614609,15.60770941,13.90458277,349.9934651,0.985011416,660.5298429,1952.990318,661.0298429,94.5096817,260987.5918,616.1866461,423.5528203,2045.164673,132.919889,53.64685387,10.41014735,15.10487465,16.36571404,13.84403526,356.9242623,0.972194547,853.6834892,1101.820822,854.1834892,945.6791782,250401.8261,612.3284526,408.9338411,2115.298828,127.5286028,54.8259402,9.648218698,14.80940253,15.96324503,13.65556003,358.9128723,0.975975919,774.4090859,1013.292185,774.9090859,1034.207815,109683.9648,537.6813733,203.9943548,969.6332397,55.86158457,54.93959718,9.648378867,14.4690291,15.42608552,13.51197267,353.4822348,0.98172148,1154.670989,76.08334868,1155.170989,1971.416651,231241.5822,605.0614299,382.178686,1946.007446,117.7703708,56.03447142,9.811977706,14.89878655,15.96708574,13.83048736,357.7627138,0.979519474,1739.940838,84.09277226,1740.440838,1963.407228,321305.9876,651.4765058,493.1965845,2685.116455,163.6397957,56.59860102,9.706586093,14.83117689,15.68889822,13.97345555,3.818398027,0.98647182,2584.150558,501.3217307,2584.650558,1546.178269,709227.9863,815.9046305,869.2535375,5748.807129,361.2068474,56.37004541,9.669830352,14.9866732,15.97965217,13.99369422,0.13064387,0.982592602,1955.401209,1304.895047,1955.901209,742.6049532,239188.7919,607.7019478,393.5955657,2058.895508,121.8178514,54.79781546,9.684302512,14.59543583,15.79512287,13.39574879,355.7329264,0.972736338,1033.120709,730.7319429,1033.620709,1316.768057,47808.80333,498.9367626,95.82136838,479.2765808,24.34882359,55.11447833,9.769502287,14.70217551,16.235835,13.16851602,1.693637794,0.95725623,1963.495408,5002,1963.495408,5397,1963.495408,5311,1963.495408,5038,1963.495408,5084,1963.495408,5228,1963.495408,5398,1963.495408,5407,1963.495408,5235,1963.495408,5307,1963.495408,5213,1963.495408,5281,1963.495408,5279,1963.495408,5395
TOI-1516b-0005_R_out.fit,5,0,59846.58316,2459846.583,2459846.583,2459846.585,2459846.586,1.145025594,60.80578788,-29.9375,60,22.67694444,69.48555556,9.345300959,25,40,60,0.089208296,0.028148227,0.726339136,0.036823847,0.078861461,0.028715437,0.019639562,0.050308468,0.048059418,0.020462683,0.044178464,0.062218611,0.148821571,0.045297427,0.008600563,0.000138937,0.000106369,0.000648414,0.000112321,0.000140944,0.000106761,0.000100096,0.000121105,0.000119686,0.000100748,0.000117466,0.000129693,0.000187233,0.000117728,0.000092,642.0789483,264.6278492,1120.178829,327.8436235,559.5217881,268.9700688,196.2065303,415.4106149,401.5455136,203.1072366,376.09584,479.7361975,794.8471901,384.762799,93.48393112,5476158.921,2554.950331,1672.475911,1182.113091,1672.975911,865.3869088,488518.8048,1963.495408,725.8976744,672.9857692,4478.351074,248.8005842,55.35140546,5204,9.047557475,14.45063772,15.51848997,13.38278547,4.149805725,0.977934031,1415.633773,1118.593382,1416.133773,928.9066185,149924.0699,562.1864717,266.680323,1454.800781,76.35570179,55.62713804,9.08036555,14.25005189,15.23056419,13.26953958,3.095783437,0.981019309,2304.324913,744.9324467,2304.824913,1302.567553,2304036.592,1290.492275,1785.393556,19980.16016,1173.4362,58.55067073,9.341164953,14.63440577,15.57843146,13.69038007,7.24899055,0.982389184,2262.15189,1005.680157,2262.65189,1041.819843,194491.321,586.1338424,331.8206644,1795.420044,99.0536164,55.88605958,9.273818549,14.24321883,15.31978608,13.16665158,3.479188937,0.977070255,2307.843163,1088.401116,2308.343163,959.0988837,400290.4061,688.6006223,581.3099686,3621.210693,203.8662298,56.3339502,9.059669629,14.59678455,15.52909479,13.66447432,8.618045185,0.982256472,2075.093864,1643.988875,2075.593864,403.5111255,152860.8304,563.7961256,271.1278482,1427.097168,77.85138163,55.07803776,9.337266757,14.61541586,15.73595914,13.49487257,0.113244387,0.976761343,2462.742506,1667.701037,2463.242506,379.7989627,105477.8266,535.3420339,197.0288524,938.1831665,53.71941596,54.97583029,9.722164676,15.21239052,16.04337885,14.38140219,356.071914,0.987909125,661.3787062,1953.085676,661.8787062,94.41432381,262301.1968,618.9891068,423.7573714,2148.231201,133.5889026,54.47521093,9.987361643,15.17325697,16.44538607,13.90112786,0.610334192,0.972261832,854.3963592,1101.949185,854.8963592,945.5508151,251112.6831,613.9015803,409.043878,2198.985352,127.8906393,54.94340216,9.417677105,14.69530937,15.87479097,13.51582777,357.7162971,0.974398227,775.128066,1013.516211,775.628066,1033.983789,109809.9012,538.2288216,204.020849,1006.167236,55.92572342,55.20101225,9.290263548,14.53246038,15.3375566,13.72736416,4.082629737,0.987547236,1155.387218,76.20425115,1155.887218,1971.295749,231692.4747,606.2094317,382.1987296,2111.910156,118.0000084,56.4023965,9.264774685,14.78407494,15.74323552,13.82491436,7.165653763,0.982214526,1740.394363,84.2738109,1740.894363,1963.226189,320761.6575,650.7096532,492.9412925,2825.924561,163.3625707,56.62783037,9.281308053,14.71204753,15.69831303,13.72578203,8.966243585,0.980318321,2584.527658,501.4950883,2585.027658,1546.004912,709396.997,816.5400465,868.7840849,5967.95459,361.2929238,56.84161015,9.432036179,14.83073856,15.78874081,13.87273632,7.390692404,0.98229557,1955.803158,1305.070349,1956.303158,742.4296509,237306.5335,606.4273742,391.3189668,2146.405762,120.8592251,54.8171822,9.230246735,14.4124999,15.54646654,13.27853327,2.473081678,0.975358788,1033.707662,730.8498729,1034.207662,1316.650127,46696.43176,499.0478193,93.57105663,479.5138245,23.78229741,55.30847611,9.413838848,13.01259697,15.30367162,10.72152233,358.6119672,0.883073277,1963.495408,5180,1963.495408,5347,1963.495408,5248,1963.495408,5143,1963.495408,5104,1963.495408,5230,1963.495408,5284,1963.495408,5290,1963.495408,5229,1963.495408,5264,1963.495408,5274,1963.495408,5269,1963.495408,5315,1963.495408,5351
